Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,販売可能薬剤師数_男性,販売可能薬剤師数_答えたくない,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,電話番号_数字,時間外の電話番号_数字,住所_正規化,住所_都道府県除く,市区町村_推定,住所_残り,データ時点,データ出典_URL,データファイル_URL
4026,大阪府,キタバ薬局金剛西口店,大阪府大阪狭山市半田１－６２２－６,0723660131,,1,,,月火木金:9:00-19:30､水:9:00-18:00､土:9:00-16:00,有,07022803302,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4028,静岡県,しましま薬局,静岡県浜松市中央区三島町１７８４－４,0534443388,1,,,https://www.msraise.com/,月･火･木･金:9:00-18:30､水:9:00-17:00､土:9:00-12:00,有,0534443388,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4029,新潟県,ウエルシア薬局五泉三本木店,新潟県五泉市三本木３－３－４０,0250431215,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=226D,月-金:10:00-18:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4030,神奈川県,ウエルシア薬局小田原堀之内店,神奈川県小田原市堀之内２２２ー１,0465393395,3,3,,https://store.welcia.co.jp/spot/detail?code=5199D,月-金:9:00-20:00土:9:00-19:00,有,0465393395,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4031,神奈川県,ハックドラッグ鴨居薬局,神奈川県神奈川県横浜市緑区鴨居１－８－１神奈川県横浜市緑区鴨居１－８－１,0459352089,1,,,,月-土:9:00-20:00,有,0459352089,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4032,群馬県,ウエルシア薬局群馬大泉店,群馬県邑楽郡大泉町吉田１９７７－２,0276203081,,1,,https://www.welcia-yakkyoku.co.jp/,月-金:10:00-14:00､15:00-18:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4033,東京都,ウエルシア薬局八王子七国店,東京都八王子市七国五丁目２８番１号,0426328522,1,,,https://www.welcia-yakkyoku.co.jp/,月-土:9:00-20:00,有,0426328522,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4034,神奈川県,ウエルシア薬局相模大塚駅前店,神奈川県大和市桜森３－１－１,0462006902,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=5151D,月-金:9:30-14:00､15:00-19:00土:9:30-14:00,有,08070976906,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4035,宮城県,ウエルシア薬局イオンモール新利府北館店,宮城県宮城郡利府町利府字新屋田２２番地イオンモール新利府北館１階,0223495697,3,1,,https://www.welcia-yakkyoku.co.jp,月-土10:00‐14:00､15:00‐18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4036,長野県,アイン薬局長野三輪店,長野県長野市三輪５ー４３ー１８,0262191910,1,1,,https://www.ainj.co.jp/,月-金:9:00-18:00､土:9:00-14:00,有,0262191910,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4037,東京都,田辺薬局立川南口店,東京都立川市柴崎町３－１０－１５,0425193789,1,,,,月-水､金:9:00-19:00､土:9:00-13:00,有,0425193789,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4038,大阪府,アカカベ薬局深阪店,大阪府堺市中区深阪２ー１１ー４３,0722301419,1,1,,https://tenpo.akakabe.com/detail/206/,月-金:10:00-19:30､土:10:00-15:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4039,大阪府,アイン薬局堺東店,大阪府堺市堺区三国ケ丘御幸通５９南海堺東ビル８Ｆ,0722380404,,1,,www.ainj.co.jp,月-金:9:00-19:00､土:9:00-16:00,有,0722380404,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4040,大阪府,ファーマシィ薬局花園町,大阪府大阪市西成区梅南１丁目２－１近大ビル１Ｆ,0666520754,,1,,,月-水•金:9:00-19:00､木:9:00-18:00､土:9:00-13:00,有,0666520754,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4041,大阪府,ウエルシア薬局堺北花田店,大阪府堺市北区北花田町３丁１８ー１４,0722467290,2,,,,月-土:9:00-19:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4042,千葉県,ウエルシア薬局千葉高津戸店,千葉県千葉市緑区高津戸町８４‐１２,0432951593,1,,,https://www.welcia-yakkyoku.co.jp,月-金:9:00-14:00､15:00‐19:00､土:9:00‐14:00､15:00‐18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4043,岡山県,金光薬局倉敷福島店,岡山県倉敷市黒崎２８－３,0864646690,,1,,https://www.welcia-yakkyoku.co.jp/,月-金10:00-14:0015:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4044,愛知県,しば薬局赤池店,愛知県日進市赤池町箕ノ手２番１０１,0528088778,,1,,,月火水金8:30-18:30､木8:30-18:00､土8:30-13:00,有,0528088778,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4045,大阪府,サン薬局河内花園店,大阪府東大阪市花園東町１－１６－８,0729687858,,1,,,月火木金:9:00-19:30､水:9:00-17:00､土:9:00-12:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4046,東京都,薬局トモズ葛西店,東京都江戸川区東葛西６丁目１５番１６号,0356057050,1,,,https://shop.tomods.jp/detail/927/,月-金:9:00-18:00､土:9:00-13:30,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4047,東京都,ハックドラッグ成瀬ローゼン薬局,東京都町田市南成瀬１ー３ー５そうてつローゼン成瀬店２Ｆ,0427103017,,1,,https://www.welcia-yakkyoku.co.jp,月-土:9:00-20:00､日･祝:9:00-13:0014:00-20:00,有,08034833734,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4048,東京都,ウエルシア薬局マンサード代官山店,東京都渋谷区猿楽町１０ー１マンサード代官山１階,0357846346,2,1,,,月･火9:00-20:00水-金8:45-20:00土･日8:45-18:00,有,0357846346,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4049,鳥取県,アイン薬局鳥取扇町店,鳥取県鳥取市扇町１２３－２,0857301301,,1,,,月-金:9時-18時､土:9時-17時,有,0857301301,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4050,兵庫県,なの花薬局浜店,兵庫県尼崎市浜３－２１－１,0649605701,,1,,https://www.nanohana-ph.jp/shop/kinki/hyogo/amagasaki/hama.php,月､水-金:9:00-18:00､火:9:00-17:00､土:9:00-12:00,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4051,長野県,アイン薬局栗田病院店,長野県長野市栗田６９５,0262175061,,2,,store.ainj.co.jp/detail/1101677/,月-金:8:30-17:30､土:8:30-12:30,有,0262175061,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4052,静岡県,ウエルシア薬局三島広小路店,静岡県三島市広小路町１３ー４,0559832889,4,1,,https://www.welcia-yakkyoku.co.jp/,月-土9:00-19:00日祝9:00-13:0014:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4053,大阪府,ウエルシア薬局堺山田,大阪府堺市西区山田１－１１５２,0722603407,1,,,https://www.welcia-yakkyoku.co.jp/,月-金:10:00-14:00､15:00-19:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4054,静岡県,ウエルシア薬局沼津吉田店,静岡県沼津市吉田町１６－３３,0559347803,1,,,,月-金:10:00‐14:00､15:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4055,東京都,ウエルシア薬局練馬南大泉店,東京都練馬区南大泉５ー２０ー２８,0359475589,3,1,,,月-金:9:00-19:00､土:9:00-13:00,有,0359475589,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4056,兵庫県,ププレひまわり薬局材木町店,兵庫県姫路市材木町３５－６,0792606023,,1,,https://himawarinews.com/,月-金:10:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4057,広島県,ともえ薬局,広島県三次市十日市中に丁目１０－２３,0824651677,,,1,,"月-水:8:30-18:00,木:8:30-16:30,土:8:30-13:00",有,0824651677,衝立；他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4058,兵庫県,ウエルシア薬局津名一宮インター店,兵庫県淡路市中田２９９４ー１,0799600062,2,,,https://www.welcia-yakkyoku.co.jp/,月-金:9:30-14:00､15:00-18:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4059,東京都,山村薬局,東京都台東区上野５－２６－１６,0338319312,1,,,,月-金:9:00-19:30､土:9:00-18:00,有,0338319312,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4060,秋田県,なごみ調剤薬局城東店,秋田県秋田市広面字鍋沼３５番,0188255885,1,1,,http://www.nagomi-pharmacy-akita.com/aboutous,月･火･金:9:00-17:00､水:9:00-18:00､木:9:00-12:30､土:9:00-13:00,有,09011135231,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4061,愛知県,グリーン森薬局,愛知県春日井市上条町２ー１６５ー６,0568858480,3,,,,月-金9:00-19:00土9:00-13:00,有,0568858480,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4062,広島県,ププレひまわり薬局木之庄店,広島県福山市木之庄町一丁目１１番１２号,0849595361,2,1,,https://himawarinews.com/,"月-木:10:00-19:00､金､土:10:00-20:00､日:11:00-13:30,15:00-20:00",,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4063,大阪府,らいふ薬局平野店,大阪府大阪市平野区平野西１丁目２番１号,0667054500,1,1,,https://heartlife-ph.jp/store/pharmacy_04/,"月-水,金:9:00-19:00､木:9:00-17:00､土:9:00-13:00",有,08025052822,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4064,愛知県,調剤薬局ﾂﾙﾊﾄﾞﾗｯｸﾞ西春店,愛知県北名古屋市西之保青野東３５番地,0568541807,1,,,,月-金:9:00-13:0014:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4065,大阪府,ウエルシア薬局池田城南店,大阪府池田市城南３ー１ー１０,0727534911,5,2,,https://store.welcia.co.jp/welcia/,月-金:9:00-19:00､土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4066,沖縄県,アイン薬局よこだけ店,沖縄県宮古島市伊良部前里添６３８－３,0980745588,1,,,,月-金:08:30-17:30土:08:30-12:30,有,0980745588,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4067,静岡県,ウエルシア薬局御殿場川島田店,静岡県御殿場市川島田４０５ー１,0550810252,3,1,,,月9時-19時土9時-14時,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4068,兵庫県,ウエルシア薬局相生赤坂店,兵庫県相生市赤坂１ー３ー５,0791243180,2,1,,,月-金:9:30-14:0015:00-19:30土:9:30-14:0015:00-16:30,有,08032131061,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4069,広島県,そうごう薬局蔵王店,広島県福山市南蔵王町五丁目１４－１０,0849415912,,1,,https://shop.sogo-pharmacy.jp/detail/239/,月-土:9:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4070,東京都,ウエルシア薬局自由が丘店,東京都目黒区自由が丘２ー９ー５大坪ビル,0357017591,5,2,,,月-土:09:00-20:00､日･祝:09:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4071,大阪府,山本保健薬局,大阪府岸和田市野田町１－８－６,0724383800,,1,,,月-金:8:30-20:30土8:30-13:00,,,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4072,広島県,有限会社ヤマキ薬局,広島県広島市南区宇品神田１丁目７－１２,0822510873,1,,,https://www.yamaki-pharmacy.com/,月-金:8:30-20:00､土:8:30-18:00,有,09016803400,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4073,福島県,調剤薬局ミッテル開成店,福島県郡山市開成６丁目１９２ー１,0249357336,1,1,,https://www.mittel.jp/,月-水･金:9:00-18:00､木:9:00‐13:00､土:9:00-17:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4074,静岡県,小島薬局新橋店,静岡県御殿場市新橋１９０８ー４,0550825005,,2,,https://kojimayakkyoku.com,月火水金9:00-18:00､木9:00-17:00､土9:00-12:00,有,0550825005,衝立；他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4075,愛知県,あおぞら薬局,愛知県名古屋市西区名駅二丁目８番２２号ー１,0525267785,,1,,https://aozora-yakkyoku.com/,月火水金8:30-20:00､木:8:30-18:00､土:8:30-14:30,有,0525267785,個室；衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4076,大阪府,池田薬局,大阪府箕面市船場西２ー７ー１１,0727293960,1,1,,https://muuchoplan.jp/,月-金:9:00-19:30､土:9:00-15:00,有,0727293960,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4077,岡山県,金光薬局倉敷新田店,岡山県倉敷市新田３１４８,0864237117,1,,,https://www.welcia-yakkyoku.co.jp/,月-金:9:30-13:30､14:30-18:30土:9:03-13:30,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4078,香川県,辻上薬局高松店,香川県高松市中央町１ー２６藤澤ビル１階,0878350799,4,,,,月-土:8:30-18:00,有,0878350799,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4079,大阪府,キタバ薬局国分本町店,大阪府柏原市国分本町３－７－８,0729752355,1,,,https://www.inforlive.com/pharmacy/kokuhon.html,月-水､金:9:00-19:00､木:9:00-17:00､土:9:00-12:00,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4081,大阪府,サエラ薬局高槻店,大阪府高槻市古曽部町２丁目１３－２７,0726852242,,1,,https://www.saera-ph.co.jp/shop/takatsuki/,月､火､木､金:9:00-18:00水:9:00-17:00土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4082,静岡県,ウエルシア薬局三島三好店,静岡県三島市三好町６ー２５,0559911191,2,,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-19:00､土:9:00-13:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4083,広島県,ウォンツ海田栄町薬局,広島県安芸郡海田栄町５－２９,0828213807,1,,,,"月-金:9:00-18:30,土:9:00-12:30",,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4084,静岡県,ウエルシア薬局静岡高松店,静岡県静岡市駿河区宮竹１ー５ー３５,0542361786,2,2,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00‐19:00土:9:00‐14:30,有,0542361786,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4085,静岡県,ウエルシア薬局富士国久保店,静岡県富士市国久保１－５－２２,0545553395,,1,,https://www.welcia-yakkyoku.co.jp/,月-金:10:00-19:00,有,08032785236,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4086,千葉県,ウエルシア薬局船橋二子店,千葉県船橋市二子町５８５‐１,0473028215,2,,,https://store.welcia.co.jp/welcia/spot/detail?code=1161D,月～土：9:30-20:00、日：9:00-14:00　15：00‐18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
4087,群馬県,ウエルシア薬局前橋上新田店,群馬県前橋市上新田町５９１ー１,0272107102,2,1,,https://store.welcia.co.jp/welcia/spot/detail?code=77D,月-金9:00-20:00土9:00-18:00,有,08042068149,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
